Id,WnvPresent
457,0.4771421909710791
458,0.48022775147091784
459,0.388862469799435
460,0.388862469799435
461,0.388862469799435
462,0.388862469799435
463,0.388862469799435
464,0.47953674073833663
465,0.47645155028300795
466,0.47953674073833663
467,0.388204736844044
468,0.388204736844044
469,0.388204736844044
470,0.388204736844044
471,0.388204736844044
472,0.4814292353055483
473,0.47834305948987865
474,0.4814292353055483
475,0.39000688498716246
476,0.39000688498716246
477,0.39000688498716246
478,0.39000688498716246
479,0.39000688498716246
480,0.4824740273144374
481,0.47938734542672234
482,0.4824740273144374
483,0.3910028698825087
484,0.3910028698825087
485,0.3910028698825087
486,0.3910028698825087
487,0.3910028698825087
488,0.47607870396808166
489,0.4729955425871143
490,0.47607870396808166
491,0.38491822381653906
492,0.38491822381653906
493,0.38491822381653906
494,0.38491822381653906
495,0.38491822381653906
496,0.47989570103803636
497,0.47681031688255804
498,0.47989570103803636
499,0.38854636876837584
500,0.38854636876837584
501,0.38854636876837584
502,0.38854636876837584
503,0.38854636876837584
504,0.4803403648384752
505,0.4772547451509418
506,0.4803403648384752
507,0.3889696914506534
508,0.3889696914506534
509,0.3889696914506534
510,0.3889696914506534
511,0.3889696914506534
512,0.4824740273144374
513,0.47938734542672234
514,0.4824740273144374
515,0.3910028698825087
516,0.3910028698825087
517,0.3910028698825087
518,0.3910028698825087
519,0.3910028698825087
520,0.47849242847179935
521,0.4754078196475778
522,0.47849242847179935
523,0.3872113476793329
524,0.3872113476793329
525,0.3872113476793329
526,0.3872113476793329
527,0.3872113476793329
528,0.4814587926359053
529,0.4783726021326105
530,0.4814587926359053
531,0.3900350510811833
532,0.3900350510811833
533,0.3900350510811833
534,0.3900350510811833
535,0.3900350510811833
536,0.4814587926359053
537,0.4783726021326105
538,0.4814587926359053
539,0.3900350510811833
540,0.3900350510811833
541,0.3900350510811833
542,0.3900350510811833
543,0.3900350510811833
544,0.47989570103803636
545,0.47681031688255804
546,0.47989570103803636
547,0.38854636876837584
548,0.38854636876837584
549,0.38854636876837584
550,0.38854636876837584
551,0.38854636876837584
552,0.4821200209842497
553,0.4790335075471249
554,0.4821200209842497
555,0.39066531545265765
556,0.39066531545265765
557,0.39066531545265765
558,0.39066531545265765
559,0.39066531545265765
560,0.4814587926359053
561,0.4783726021326105
562,0.4814587926359053
563,0.3900350510811833
564,0.3900350510811833
565,0.3900350510811833
566,0.3900350510811833
567,0.3900350510811833
568,0.4788677349071252
569,0.4757829139534949
570,0.4788677349071252
571,0.38756826591800103
572,0.38756826591800103
573,0.38756826591800103
574,0.38756826591800103
575,0.38756826591800103
576,0.48027109450435007
577,0.4771855111870463
578,0.48027109450435007
579,0.3889037366035324
580,0.3889037366035324
581,0.3889037366035324
582,0.3889037366035324
583,0.3889037366035324
584,0.47989570103803636
585,0.47681031688255804
586,0.47989570103803636
587,0.38854636876837584
588,0.38854636876837584
589,0.38854636876837584
590,0.38854636876837584
591,0.38854636876837584
592,0.4788677349071252
593,0.4757829139534949
594,0.4788677349071252
595,0.38756826591800103
596,0.38756826591800103
597,0.38756826591800103
598,0.38756826591800103
599,0.38756826591800103
600,0.4788677349071252
601,0.4757829139534949
602,0.4788677349071252
603,0.38756826591800103
604,0.38756826591800103
605,0.38756826591800103
606,0.38756826591800103
607,0.38756826591800103
608,0.48027109450435007
609,0.4771855111870463
610,0.48027109450435007
611,0.3889037366035324
612,0.3889037366035324
613,0.3889037366035324
614,0.3889037366035324
615,0.3889037366035324
616,0.48036975959911316
617,0.47728412451376107
618,0.48036975959911316
619,0.38899768030026366
620,0.38899768030026366
621,0.38899768030026366
622,0.38899768030026366
623,0.38899768030026366
624,0.47798378417273524
625,0.4748994683973614
626,0.47798378417273524
627,0.3867277808690151
628,0.3867277808690151
629,0.3867277808690151
630,0.3867277808690151
631,0.3867277808690151
632,0.48036975959911316
633,0.47728412451376107
634,0.48036975959911316
635,0.38899768030026366
636,0.38899768030026366
637,0.38899768030026366
638,0.38899768030026366
639,0.38899768030026366
640,0.4784480438523008
641,0.4753634603451349
642,0.4784480438523008
643,0.38716914417122816
644,0.38716914417122816
645,0.38716914417122816
646,0.38716914417122816
647,0.38716914417122816
648,0.48180471710769807
649,0.47871835631251175
650,0.48180471710769807
651,0.39036473853829345
652,0.39036473853829345
653,0.39036473853829345
654,0.39036473853829345
655,0.39036473853829345
656,0.4807895824025247
657,0.4777037297320329
658,0.4807895824025247
659,0.3893974892983908
660,0.3893974892983908
661,0.3893974892983908
662,0.3893974892983908
663,0.3893974892983908
664,0.47740447722990953
665,0.4743205030009695
666,0.47740447722990953
667,0.3861772543624632
668,0.3861772543624632
669,0.3861772543624632
670,0.3861772543624632
671,0.3861772543624632
672,0.4784497321288398
673,0.47536514765778776
674,0.4784497321288398
675,0.38717074945883884
676,0.38717074945883884
677,0.38717074945883884
678,0.38717074945883884
679,0.38717074945883884
680,0.47782409153519045
681,0.4747398690832012
682,0.47782409153519045
683,0.38657599860192327
684,0.38657599860192327
685,0.38657599860192327
686,0.38657599860192327
687,0.38657599860192327
688,0.4784497321288398
689,0.47536514765778776
690,0.4784497321288398
691,0.38717074945883884
692,0.38717074945883884
693,0.38717074945883884
694,0.38717074945883884
695,0.38717074945883884
696,0.47740447722990953
697,0.4743205030009695
698,0.47740447722990953
699,0.3861772543624632
700,0.3861772543624632
701,0.3861772543624632
702,0.3861772543624632
703,0.3861772543624632
704,0.4757699721298601
705,0.4726870062699737
706,0.4757699721298601
707,0.38462520942991213
708,0.38462520942991213
709,0.38462520942991213
710,0.38462520942991213
711,0.38462520942991213
712,0.4780300713741611
713,0.47494572866662055
714,0.4780300713741611
715,0.38677177854949074
716,0.38677177854949074
717,0.38677177854949074
718,0.38677177854949074
719,0.38677177854949074
720,0.4784497321288398
721,0.47536514765778776
722,0.4784497321288398
723,0.38717074945883884
724,0.38717074945883884
725,0.38717074945883884
726,0.38717074945883884
727,0.38717074945883884
728,0.4784497321288398
729,0.47536514765778776
730,0.4784497321288398
731,0.38717074945883884
732,0.38717074945883884
733,0.38717074945883884
734,0.38717074945883884
735,0.38717074945883884
736,0.47740447722990953
737,0.4743205030009695
738,0.47740447722990953
739,0.3861772543624632
740,0.3861772543624632
741,0.3861772543624632
742,0.3861772543624632
743,0.3861772543624632
744,0.4807895824025247
745,0.4777037297320329
746,0.4807895824025247
747,0.3893974892983908
748,0.3893974892983908
749,0.3893974892983908
750,0.3893974892983908
751,0.3893974892983908
752,0.48036975959911316
753,0.47728412451376107
754,0.48036975959911316
755,0.38899768030026366
756,0.38899768030026366
757,0.38899768030026366
758,0.38899768030026366
759,0.38899768030026366
760,0.48027109450435007
761,0.4771855111870463
762,0.48027109450435007
763,0.3889037366035324
764,0.3889037366035324
765,0.3889037366035324
766,0.3889037366035324
767,0.3889037366035324
768,0.47894449972293146
769,0.4758596358092932
770,0.47894449972293146
771,0.3876412817043108
772,0.3876412817043108
773,0.3876412817043108
774,0.3876412817043108
775,0.3876412817043108
776,0.47740447722990953
777,0.4743205030009695
778,0.47740447722990953
779,0.3861772543624632
780,0.3861772543624632
781,0.3861772543624632
782,0.3861772543624632
783,0.3861772543624632
784,0.47730953771884993
785,0.47422562025492676
786,0.47730953771884993
787,0.3860870537658544
788,0.3860870537658544
789,0.3860870537658544
790,0.3860870537658544
791,0.3860870537658544
792,0.4781607203333888
793,0.47507630189345124
794,0.4781607203333888
795,0.386895973207777
796,0.386895973207777
797,0.386895973207777
798,0.386895973207777
799,0.386895973207777
800,0.4781607203333888
801,0.47507630189345124
802,0.4781607203333888
803,0.386895973207777
804,0.386895973207777
805,0.386895973207777
806,0.386895973207777
807,0.386895973207777
808,0.47515472192811825
809,0.47207215273100916
810,0.47515472192811825
811,0.3840414785672906
812,0.3840414785672906
813,0.3840414785672906
814,0.3840414785672906
815,0.3840414785672906
816,0.476549643623419
817,0.47346618853034506
818,0.476549643623419
819,0.3853653154514426
820,0.3853653154514426
821,0.3853653154514426
822,0.3853653154514426
823,0.3853653154514426
824,0.47906583888854215
825,0.4759809073666604
826,0.47906583888854215
827,0.3877567032898377
828,0.3877567032898377
829,0.3877567032898377
830,0.3877567032898377
831,0.3877567032898377
832,0.47803712484730565
833,0.4749527780403561
834,0.47803712484730565
835,0.38677848326488506
836,0.38677848326488506
837,0.38677848326488506
838,0.38677848326488506
839,0.38677848326488506
840,0.47798378417273524
841,0.4748994683973614
842,0.47798378417273524
843,0.3867277808690151
844,0.3867277808690151
845,0.3867277808690151
846,0.3867277808690151
847,0.3867277808690151
848,0.4780300713741611
849,0.47494572866662055
850,0.4780300713741611
851,0.38677177854949074
852,0.38677177854949074
853,0.38677177854949074
854,0.38677177854949074
855,0.38677177854949074
856,0.4760921897705717
857,0.4730090199026716
858,0.4760921897705717
859,0.38493102456788625
860,0.38493102456788625
861,0.38493102456788625
862,0.38493102456788625
863,0.38493102456788625
864,0.4757699721298601
865,0.4726870062699737
866,0.4757699721298601
867,0.38462520942991213
868,0.38462520942991213
869,0.38462520942991213
870,0.38462520942991213
871,0.38462520942991213
872,0.47588201490261023
873,0.4727989778133654
874,0.47588201490261023
875,0.38473154049274283
876,0.38473154049274283
877,0.38473154049274283
878,0.38473154049274283
879,0.38473154049274283
880,0.47740447722990953
881,0.4743205030009695
882,0.47740447722990953
883,0.3861772543624632
884,0.3861772543624632
885,0.3861772543624632
886,0.3861772543624632
887,0.3861772543624632
888,0.47896018051860767
889,0.47587530784741167
890,0.47896018051860767
891,0.3876561971879105
892,0.3876561971879105
893,0.3876561971879105
894,0.3876561971879105
895,0.3876561971879105
896,0.4801367767216219
897,0.4770512642654164
898,0.4801367767216219
899,0.3887758572047568
900,0.3887758572047568
901,0.3887758572047568
902,0.3887758572047568
903,0.3887758572047568
904,0.48036975959911316
905,0.47728412451376107
906,0.48036975959911316
907,0.38899768030026366
908,0.38899768030026366
909,0.38899768030026366
910,0.38899768030026366
911,0.38899768030026366
912,0.4784497321288398
913,0.47536514765778776
914,0.4784497321288398
915,0.38717074945883884
916,0.38717074945883884
917,0.38717074945883884
918,0.38717074945883884
919,0.38717074945883884
920,0.47684825090252647
921,0.47376461241501194
922,0.47684825090252647
923,0.38564888124223673
924,0.38564888124223673
925,0.38564888124223673
926,0.38564888124223673
927,0.38564888124223673
928,0.48059754956159556
929,0.4775117958771433
930,0.48059754956159556
931,0.38921459580259204
932,0.38921459580259204
933,0.38921459580259204
934,0.38921459580259204
935,0.38921459580259204
936,0.4813536262718406
937,0.47826748812604936
938,0.4813536262718406
939,0.3899348375757562
940,0.3899348375757562
941,0.3899348375757562
942,0.3899348375757562
943,0.3899348375757562
944,0.47928360719842755
945,0.4761985552518686
946,0.47928360719842755
947,0.3879638769776973
948,0.3879638769776973
949,0.3879638769776973
950,0.3879638769776973
951,0.3879638769776973
952,0.48096626544610993
953,0.4778803225067459
954,0.48096626544610993
955,0.389565786250677
956,0.389565786250677
957,0.389565786250677
958,0.389565786250677
959,0.389565786250677
960,0.47807445276135396
961,0.47499008428025563
962,0.47807445276135396
963,0.3868139660826871
964,0.3868139660826871
965,0.3868139660826871
966,0.3868139660826871
967,0.3868139660826871
968,0.4795702600136451
969,0.4764850513360596
970,0.4795702600136451
971,0.3882366342175519
972,0.3882366342175519
973,0.3882366342175519
974,0.3882366342175519
975,0.3882366342175519
976,0.4781607203333888
977,0.47507630189345124
978,0.4781607203333888
979,0.386895973207777
980,0.386895973207777
981,0.386895973207777
982,0.386895973207777
983,0.386895973207777
984,0.47906583888854215
985,0.4759809073666604
986,0.47906583888854215
987,0.3877567032898377
988,0.3877567032898377
989,0.3877567032898377
990,0.3877567032898377
991,0.3877567032898377
992,0.47684825090252647
993,0.47376461241501194
994,0.47684825090252647
995,0.38564888124223673
996,0.38564888124223673
997,0.38564888124223673
998,0.38564888124223673
999,0.38564888124223673
1000,0.4809402515436758
1001,0.4778543218466093
1002,0.4809402515436758
1003,0.3895410057062585
1004,0.3895410057062585
1005,0.3895410057062585
1006,0.3895410057062585
1007,0.3895410057062585
1008,0.4814587926359053
1009,0.4783726021326105
1010,0.4814587926359053
1011,0.3900350510811833
1012,0.3900350510811833
1013,0.3900350510811833
1014,0.3900350510811833
1015,0.3900350510811833
1016,0.4814587926359053
1017,0.4783726021326105
1018,0.4814587926359053
1019,0.3900350510811833
1020,0.3900350510811833
1021,0.3900350510811833
1022,0.3900350510811833
1023,0.3900350510811833
1024,0.4804141582800688
1025,0.47732849997789367
1026,0.4804141582800688
1027,0.38903995659525736
1028,0.38903995659525736
1029,0.38903995659525736
1030,0.38903995659525736
1031,0.38903995659525736
1032,0.4816703679169331
1033,0.4785840729080306
1034,0.4816703679169331
1035,0.3902366855130739
1036,0.3902366855130739
1037,0.3902366855130739
1038,0.3902366855130739
1039,0.3902366855130739
1040,0.47985130602127124
1041,0.4767659456494466
1042,0.47985130602127124
1043,0.3885041120032063
1044,0.3885041120032063
1045,0.3885041120032063
1046,0.3885041120032063
1047,0.3885041120032063
1048,0.47740447722990953
1049,0.4743205030009695
1050,0.47740447722990953
1051,0.3861772543624632
1052,0.3861772543624632
1053,0.3861772543624632
1054,0.3861772543624632
1055,0.3861772543624632
1056,0.47953674073833663
1057,0.47645155028300795
1058,0.47953674073833663
1059,0.388204736844044
1060,0.388204736844044
1061,0.388204736844044
1062,0.388204736844044
1063,0.388204736844044
1064,0.4784497321288398
1065,0.47536514765778776
1066,0.4784497321288398
1067,0.38717074945883884
1068,0.38717074945883884
1069,0.38717074945883884
1070,0.38717074945883884
1071,0.38717074945883884
1072,0.4780300713741611
1073,0.47494572866662055
1074,0.4780300713741611
1075,0.38677177854949074
1076,0.38677177854949074
1077,0.38677177854949074
1078,0.38677177854949074
1079,0.38677177854949074
1080,0.4804141582800688
1081,0.47732849997789367
1082,0.4804141582800688
1083,0.38903995659525736
1084,0.38903995659525736
1085,0.38903995659525736
1086,0.38903995659525736
1087,0.38903995659525736
1088,0.4809402515436758
1089,0.4778543218466093
1090,0.4809402515436758
1091,0.3895410057062585
1092,0.3895410057062585
1093,0.3895410057062585
1094,0.3895410057062585
1095,0.3895410057062585
1096,0.48036975959911316
1097,0.47728412451376107
1098,0.48036975959911316
1099,0.38899768030026366
1100,0.38899768030026366
1101,0.38899768030026366
1102,0.38899768030026366
1103,0.38899768030026366
1104,0.4783154549350761
1105,0.47523094734672217
1106,0.4783154549350761
1107,0.3870430789874169
1108,0.3870430789874169
1109,0.3870430789874169
1110,0.3870430789874169
1111,0.3870430789874169
1112,0.47807445276135396
1113,0.47499008428025563
1114,0.47807445276135396
1115,0.3868139660826871
1116,0.3868139660826871
1117,0.3868139660826871
1118,0.3868139660826871
1119,0.3868139660826871
1120,0.4824740273144374
1121,0.47938734542672234
1122,0.4824740273144374
1123,0.3910028698825087
1124,0.3910028698825087
1125,0.3910028698825087
1126,0.3910028698825087
1127,0.3910028698825087
1128,0.4824740273144374
1129,0.47938734542672234
1130,0.4824740273144374
1131,0.3910028698825087
1132,0.3910028698825087
1133,0.3910028698825087
1134,0.3910028698825087
1135,0.3910028698825087
1136,0.4794323463002819
1137,0.47634721277531733
1138,0.4794323463002819
1139,0.3881053987675548
1140,0.3881053987675548
1141,0.3881053987675548
1142,0.3881053987675548
1143,0.3881053987675548
1144,0.4814587926359053
1145,0.4783726021326105
1146,0.4814587926359053
1147,0.3900350510811833
1148,0.3900350510811833
1149,0.3900350510811833
1150,0.3900350510811833
1151,0.3900350510811833
1152,0.4780300713741611
1153,0.47494572866662055
1154,0.4780300713741611
1155,0.38677177854949074
1156,0.38677177854949074
1157,0.38677177854949074
1158,0.38677177854949074
1159,0.38677177854949074
1160,0.4786570671805336
1161,0.4755723648712901
1162,0.4786570671805336
1163,0.38736790782257857
1164,0.38736790782257857
1165,0.38736790782257857
1166,0.38736790782257857
1167,0.38736790782257857
1168,0.4784480438523008
1169,0.4753634603451349
1170,0.4784480438523008
1171,0.38716914417122816
1172,0.38716914417122816
1173,0.38716914417122816
1174,0.38716914417122816
1175,0.38716914417122816
1176,0.47985130602127124
1177,0.4767659456494466
1178,0.47985130602127124
1179,0.3885041120032063
1180,0.3885041120032063
1181,0.3885041120032063
1182,0.3885041120032063
1183,0.3885041120032063
1184,0.48036975959911316
1185,0.47728412451376107
1186,0.48036975959911316
1187,0.38899768030026366
1188,0.38899768030026366
1189,0.38899768030026366
1190,0.38899768030026366
1191,0.38899768030026366
1192,0.48022775147091784
1193,0.4771421909710791
1194,0.48022775147091784
1195,0.388862469799435
1196,0.388862469799435
1197,0.388862469799435
1198,0.388862469799435
1199,0.388862469799435
1200,0.47807445276135396
1201,0.47499008428025563
1202,0.47807445276135396
1203,0.3868139660826871
1204,0.3868139660826871
1205,0.3868139660826871
1206,0.3868139660826871
1207,0.3868139660826871
1208,0.30668941745939654
1209,0.3040665901870604
1210,0.30668941745939654
1211,0.23350789025987034
1212,0.23350789025987034
1213,0.23350789025987034
1214,0.23350789025987034
1215,0.23350789025987034
1216,0.30654525694785795
1217,0.303923122098302
1218,0.30654525694785795
1219,0.23338654930839256
1220,0.23338654930839256
1221,0.23338654930839256
1222,0.23338654930839256
1223,0.23338654930839256
1224,0.30991007950418636
1225,0.30727191598702147
1226,0.30991007950418636
1227,0.23622188779573405
1228,0.23622188779573405
1229,0.23622188779573405
1230,0.23622188779573405
1231,0.23622188779573405
1232,0.30604915434195534
1233,0.30342940624073067
1234,0.30604915434195534
1235,0.23296906813162124
1236,0.23296906813162124
1237,0.23296906813162124
1238,0.23296906813162124
1239,0.23296906813162124
1240,0.30604915434195534
1241,0.30342940624073067
1242,0.30604915434195534
1243,0.23296906813162124
1244,0.23296906813162124
1245,0.23296906813162124
1246,0.23296906813162124
1247,0.23296906813162124
1248,0.30604915434195534
1249,0.30342940624073067
1250,0.30604915434195534
1251,0.23296906813162124
1252,0.23296906813162124
